"go_id","NGenes","full_direction","full_p_value","full_fdr","direction_leave_out_EC","direction_leave_out_FC","direction_leave_out_TC","directionally_stable"
"GO:0097062",10,"Up",0.844557091858386,0.955879708065151,"Down","Up","Up",FALSE
"GO:0043280",27,"Down",0.845353229451193,0.955890343213774,"Down","Down","Down",FALSE
"GO:0061052",10,"Up",0.845151959016978,0.955890343213774,"Up","Up","Up",FALSE
"GO:0071364",36,"Down",0.847951313283304,0.958382181989967,"Down","Down","Up",FALSE
"GO:0010288",13,"Down",0.850271843645698,0.960124536082765,"Down","Down","Up",FALSE
"GO:0045987",18,"Down",0.850283128251074,0.960124536082765,"Down","Up","Down",FALSE
"GO:0019896",10,"Down",0.850971873487984,0.960455946389132,"Up","Down","Up",FALSE
"GO:0040008",11,"Down",0.851898300976556,0.960609221054771,"Down","Down","Up",FALSE
"GO:2000060",22,"Down",0.851651112527035,0.960609221054771,"Up","Down","Down",FALSE
"GO:0003351",16,"Down",0.852953523153651,0.960636315698635,"Down","Down","Up",FALSE
"GO:0006883",19,"Down",0.852741720835313,0.960636315698635,"Down","Up","Down",FALSE
"GO:0043276",10,"Down",0.853108300114261,0.960636315698635,"Down","Down","Up",FALSE
"GO:0006874",88,"Down",0.853852022563832,0.961028445961145,"Down","Up","Down",FALSE
"GO:0006515",15,"Down",0.85694728141979,0.961314586636219,"Up","Down","Up",FALSE
"GO:0007005",86,"Down",0.8551136932534,0.961314586636219,"Up","Down","Up",FALSE
"GO:0021772",15,"Up",0.856751576798921,0.961314586636219,"Down","Up","Up",FALSE
"GO:0032330",11,"Down",0.856011828315105,0.961314586636219,"Up","Down","Down",FALSE
"GO:0035162",15,"Up",0.857271073761599,0.961314586636219,"Up","Up","Down",FALSE
"GO:0043627",43,"Down",0.85596479509778,0.961314586636219,"Down","Up","Down",FALSE
"GO:0045671",24,"Up",0.854981031338219,0.961314586636219,"Up","Up","Down",FALSE
"GO:0045806",13,"Up",0.857096737175592,0.961314586636219,"Up","Down","Up",FALSE
"GO:0021510",19,"Up",0.857920536808276,0.961599125666103,"Up","Up","Down",FALSE
"GO:0006400",26,"Down",0.860219515841991,0.96219029330603,"Up","Down","Up",FALSE
"GO:0006672",16,"Up",0.860709803064249,0.96219029330603,"Up","Down","Up",FALSE
"GO:0006970",10,"Down",0.861219706971446,0.96219029330603,"Down","Down","Up",FALSE
"GO:0010955",10,"Down",0.859639042871292,0.96219029330603,"Down","Down","Down",FALSE
"GO:0031122",37,"Down",0.860290116953722,0.96219029330603,"Up","Down","Up",FALSE
"GO:0060307",17,"Up",0.860209126195779,0.96219029330603,"Down","Up","Down",FALSE
"GO:0071479",35,"Down",0.861021713422065,0.96219029330603,"Up","Down","Down",FALSE
"GO:0010669",10,"Up",0.862072084592806,0.962214304235571,"Down","Up","Up",FALSE
"GO:0048935",11,"Up",0.861688057421583,0.962214304235571,"Down","Up","Down",FALSE
"GO:0051592",43,"Up",0.862429117129659,0.962214304235571,"Down","Up","Up",FALSE
"GO:0009653",102,"Up",0.86621391270808,0.962465973190404,"Down","Up","Down",FALSE
"GO:0030041",31,"Up",0.865603043209158,0.962465973190404,"Up","Down","Up",FALSE
"GO:0032717",14,"Down",0.863506560833729,0.962465973190404,"Down","Up","Down",FALSE
"GO:0032964",10,"Down",0.863992456940657,0.962465973190404,"Down","Up","Down",FALSE
"GO:0043149",17,"Up",0.865272634131608,0.962465973190404,"Down","Down","Up",FALSE
"GO:0060317",13,"Down",0.863573235756264,0.962465973190404,"Down","Down","Down",FALSE
"GO:1901796",34,"Down",0.866219375871363,0.962465973190404,"Up","Down","Up",FALSE
"GO:1904948",12,"Down",0.865404152857833,0.962465973190404,"Down","Up","Down",FALSE
"GO:2000059",14,"Down",0.865387030555286,0.962465973190404,"Up","Down","Up",FALSE
"GO:0000460",11,"Down",0.871340565666623,0.962490190669507,"Up","Down","Up",FALSE
"GO:0001578",27,"Up",0.868253126599037,0.962490190669507,"Down","Up","Up",FALSE
"GO:0001678",23,"Down",0.868005946423925,0.962490190669507,"Down","Down","Down",FALSE
"GO:0001944",12,"Up",0.871825686885859,0.962490190669507,"Down","Up","Up",FALSE
"GO:0006261",27,"Down",0.871229605217847,0.962490190669507,"Up","Down","Up",FALSE
"GO:0006446",28,"Down",0.870768466078714,0.962490190669507,"Up","Down","Up",FALSE
"GO:0006813",72,"Up",0.872482188273124,0.962490190669507,"Down","Up","Down",FALSE
"GO:0006939",19,"Up",0.87056189960412,0.962490190669507,"Up","Up","Down",FALSE
"GO:0019082",27,"Down",0.871630048622601,0.962490190669507,"Up","Down","Up",FALSE
"GO:0034374",15,"Down",0.87297464207226,0.962490190669507,"Down","Up","Down",FALSE
"GO:0043161",238,"Up",0.871481404260818,0.962490190669507,"Up","Down","Up",FALSE
"GO:0043687",31,"Up",0.872513135955157,0.962490190669507,"Up","Down","Up",FALSE
"GO:0045198",12,"Down",0.871658920824824,0.962490190669507,"Down","Up","Down",FALSE
"GO:0051496",45,"Down",0.867029163956291,0.962490190669507,"Down","Down","Down",FALSE
"GO:0085020",14,"Up",0.869812605927436,0.962490190669507,"Up","Down","Up",FALSE
"GO:2000311",13,"Up",0.86727419438954,0.962490190669507,"Up","Up","Down",FALSE
"GO:2000737",15,"Up",0.872696659857481,0.962490190669507,"Down","Down","Up",FALSE
"GO:0045444",68,"Up",0.87493564753635,0.964214795244141,"Up","Up","Down",FALSE
"GO:0001779",13,"Down",0.876362220272359,0.964474726114961,"Down","Down","Down",FALSE
"GO:0033628",12,"Up",0.87604870093475,0.964474726114961,"Up","Down","Up",FALSE
"GO:0045780",16,"Down",0.875682686030093,0.964474726114961,"Down","Down","Up",FALSE
"GO:0006631",66,"Down",0.877175287650027,0.964495904520165,"Down","Down","Up",FALSE
"GO:0045597",50,"Up",0.877127828425314,0.964495904520165,"Down","Up","Down",FALSE
"GO:0009566",34,"Up",0.878082218169285,0.964549150161422,"Down","Up","Up",FALSE
"GO:0042417",13,"Down",0.877919095413058,0.964549150161422,"Down","Up","Down",FALSE
"GO:0140861",20,"Up",0.8784145141182,0.964549150161422,"Up","Down","Up",FALSE
"GO:0035050",14,"Down",0.878853756036397,0.964595585893607,"Down","Up","Down",FALSE
"GO:0045453",20,"Up",0.879776636726463,0.965172563090431,"Down","Up","Up",FALSE
"GO:0006878",14,"Down",0.881220113438807,0.966319889736598,"Up","Down","Down",FALSE
"GO:0000712",14,"Down",0.882419658274568,0.966327070575574,"Down","Down","Up",FALSE
"GO:0007051",13,"Down",0.882134788362898,0.966327070575574,"Down","Down","Down",FALSE
"GO:0034244",15,"Down",0.881644948989229,0.966327070575574,"Up","Down","Up",FALSE
"GO:0006885",11,"Up",0.883114562324053,0.96665242632768,"Up","Up","Down",FALSE
"GO:0070509",19,"Down",0.88374723415812,0.966909400722302,"Down","Up","Down",FALSE
"GO:0031110",12,"Up",0.885920703330684,0.967979905167968,"Up","Up","Down",FALSE
"GO:0045737",13,"Down",0.88567900048971,0.967979905167968,"Up","Down","Down",FALSE
"GO:0046825",10,"Up",0.885366139593989,0.967979905167968,"Up","Down","Down",FALSE
"GO:0032438",22,"Down",0.886348265421037,0.968011813471065,"Up","Down","Down",FALSE
"GO:0019076",15,"Down",0.887237553056278,0.968547733120734,"Up","Down","Up",FALSE
"GO:0009954",21,"Down",0.888934471696991,0.968980203918669,"Down","Up","Down",FALSE
"GO:0016556",11,"Down",0.889627504091585,0.968980203918669,"Up","Down","Up",FALSE
"GO:0045931",27,"Up",0.889293772286157,0.968980203918669,"Up","Down","Up",FALSE
"GO:0050927",12,"Up",0.888915466721242,0.968980203918669,"Down","Up","Up",FALSE
"GO:0061025",29,"Up",0.888300870201515,0.968980203918669,"Up","Down","Up",FALSE
"GO:0061001",14,"Up",0.890307257520077,0.969286127138793,"Up","Up","Up",FALSE
"GO:0007097",15,"Down",0.890768587079265,0.969354082670225,"Down","Down","Up",FALSE
"GO:0045956",12,"Down",0.891675822744323,0.969473042178391,"Down","Up","Down",FALSE
"GO:0051603",28,"Up",0.891403249426067,0.969473042178391,"Down","Down","Up",FALSE
"GO:0006112",13,"Up",0.892457343009769,0.969888794058022,"Up","Up","Down",FALSE
"GO:0001933",41,"Up",0.895178283301245,0.97090557469635,"Up","Down","Up",FALSE
"GO:0002021",12,"Up",0.894856316628118,0.97090557469635,"Up","Down","Down",FALSE
"GO:0031175",99,"Up",0.894556277960976,0.97090557469635,"Up","Up","Up",FALSE
"GO:0032482",12,"Down",0.89488287186637,0.97090557469635,"Up","Down","Down",FALSE
"GO:0060294",19,"Up",0.895390696664412,0.97090557469635,"Down","Up","Down",FALSE
"GO:0007191",10,"Down",0.895800178466324,0.970916339729335,"Up","Up","Down",FALSE
"GO:0010526",10,"Down",0.89684632993877,0.971616844293897,"Down","Up","Down",FALSE
"GO:0031641",17,"Down",0.897979369594611,0.971726596852473,"Down","Down","Up",FALSE
"GO:0045596",24,"Down",0.897973989052629,0.971726596852473,"Down","Down","Down",FALSE
"GO:0060037",17,"Down",0.898147298983808,0.971726596852473,"Down","Up","Down",FALSE
"GO:0007040",39,"Up",0.900508171041503,0.973446544970026,"Up","Down","Up",FALSE
"GO:0060392",20,"Down",0.900538202918774,0.973446544970026,"Down","Up","Down",FALSE
"GO:0032868",68,"Down",0.901132897564589,0.973656265487751,"Down","Down","Down",FALSE
"GO:0009792",17,"Up",0.901619980185663,0.973749578600516,"Down","Up","Up",FALSE
"GO:0006282",47,"Down",0.907112459712229,0.975613836897933,"Up","Down","Up",FALSE
"GO:0016242",12,"Down",0.907301243247487,0.975613836897933,"Up","Down","Up",FALSE
"GO:0016358",33,"Up",0.904428155722417,0.975613836897933,"Up","Up","Down",FALSE
"GO:0042476",27,"Down",0.906157164460748,0.975613836897933,"Down","Up","Down",FALSE
"GO:0050908",20,"Down",0.904664621905796,0.975613836897933,"Down","Up","Down",FALSE
"GO:0051492",13,"Down",0.907361017032646,0.975613836897933,"Up","Up","Down",FALSE
"GO:0055062",13,"Up",0.907237959501719,0.975613836897933,"Down","Up","Down",FALSE
"GO:0071377",12,"Up",0.904925146734125,0.975613836897933,"Down","Up","Down",FALSE
"GO:0098974",11,"Up",0.906005123680025,0.975613836897933,"Up","Up","Up",FALSE
"GO:2000786",14,"Down",0.907001834883248,0.975613836897933,"Up","Up","Down",FALSE
"GO:0006826",21,"Up",0.90860624785173,0.97594317881755,"Down","Up","Up",FALSE
"GO:0046325",12,"Down",0.908872186693052,0.97594317881755,"Down","Down","Down",FALSE
"GO:0048168",23,"Down",0.90855302360115,0.97594317881755,"Down","Up","Down",FALSE
"GO:0001525",209,"Down",0.914532040076432,0.97603054747982,"Down","Up","Up",FALSE
"GO:0003215",11,"Up",0.919387550113447,0.97603054747982,"Down","Up","Down",FALSE
"GO:0006298",18,"Down",0.911756318269255,0.97603054747982,"Down","Down","Up",FALSE
"GO:0006418",17,"Down",0.911424795309995,0.97603054747982,"Up","Down","Up",FALSE
"GO:0008610",14,"Down",0.916116083897009,0.97603054747982,"Up","Down","Down",FALSE
"GO:0010592",22,"Down",0.917142017937272,0.97603054747982,"Up","Down","Up",FALSE
"GO:0010906",22,"Up",0.919396676206299,0.97603054747982,"Up","Down","Up",FALSE
"GO:0019732",10,"Up",0.916949178262274,0.97603054747982,"Up","Up","Down",FALSE
"GO:0031069",28,"Up",0.913904206216658,0.97603054747982,"Down","Up","Down",FALSE
"GO:0034644",46,"Up",0.911481797055,0.97603054747982,"Up","Down","Up",FALSE
"GO:0035418",19,"Up",0.917529245884972,0.97603054747982,"Up","Up","Down",FALSE
"GO:0035435",12,"Up",0.918344685096762,0.97603054747982,"Up","Up","Down",FALSE
"GO:0035641",14,"Up",0.914757466362035,0.97603054747982,"Up","Up","Down",FALSE
"GO:0040014",21,"Down",0.918791130989664,0.97603054747982,"Up","Down","Down",FALSE
"GO:0043068",12,"Up",0.910805323872043,0.97603054747982,"Down","Up","Up",FALSE
"GO:0048741",25,"Down",0.917765306679027,0.97603054747982,"Down","Up","Down",FALSE
"GO:0050714",36,"Up",0.911193467778056,0.97603054747982,"Up","Up","Down",FALSE
"GO:0086005",15,"Down",0.918526849528558,0.97603054747982,"Down","Up","Down",FALSE
"GO:0086091",38,"Down",0.909386962445505,0.97603054747982,"Down","Up","Down",FALSE
"GO:0090090",111,"Down",0.915479263895452,0.97603054747982,"Down","Up","Down",FALSE
"GO:0090267",12,"Down",0.912314435473331,0.97603054747982,"Down","Up","Down",FALSE
"GO:0098664",15,"Up",0.913010954986444,0.97603054747982,"Up","Up","Down",FALSE
"GO:0140627",12,"Up",0.915674802663554,0.97603054747982,"Up","Down","Up",FALSE
"GO:2000145",11,"Down",0.915935785528076,0.97603054747982,"Up","Down","Up",FALSE
"GO:2000273",10,"Down",0.913285612745519,0.97603054747982,"Down","Down","Down",FALSE
"GO:2000648",25,"Up",0.917984655788885,0.97603054747982,"Down","Up","Down",FALSE
"GO:0010633",13,"Up",0.919914045818688,0.976153332462625,"Up","Down","Up",FALSE
"GO:0007169",95,"Down",0.921525512166936,0.977436488243411,"Down","Up","Down",FALSE
"GO:0007052",43,"Up",0.923534970591898,0.978539892894208,"Down","Down","Up",FALSE
"GO:0009968",38,"Up",0.924726307486812,0.978539892894208,"Down","Up","Up",FALSE
"GO:0022904",15,"Down",0.924981948139093,0.978539892894208,"Up","Down","Up",FALSE
"GO:0045910",15,"Down",0.923182986276928,0.978539892894208,"Down","Down","Up",FALSE
"GO:0060048",35,"Down",0.924030173366272,0.978539892894208,"Down","Up","Down",FALSE
"GO:0061158",12,"Down",0.924643970254246,0.978539892894208,"Down","Down","Up",FALSE
"GO:0000375",23,"Down",0.926682345901978,0.979281490834396,"Up","Down","Up",FALSE
"GO:0044344",26,"Down",0.926891946057247,0.979281490834396,"Down","Up","Up",FALSE
"GO:2001243",15,"Up",0.926789212455355,0.979281490834396,"Up","Down","Up",FALSE
"GO:0007219",80,"Up",0.928317909626786,0.979947094505684,"Up","Up","Down",FALSE
"GO:0034138",13,"Down",0.928731752529461,0.979947094505684,"Down","Down","Up",FALSE
"GO:0045292",15,"Down",0.92842223057761,0.979947094505684,"Up","Down","Up",FALSE
"GO:0071372",10,"Down",0.933021524886529,0.98361922146389,"Down","Up","Up",FALSE
"GO:0071392",35,"Up",0.9328965222204,0.98361922146389,"Down","Up","Up",FALSE
"GO:0033554",13,"Up",0.933696837673079,0.983904299889671,"Up","Down","Up",FALSE
"GO:0032436",55,"Down",0.934784959915654,0.98458065546542,"Up","Down","Up",FALSE
"GO:0048488",35,"Down",0.935149034079913,0.98458065546542,"Up","Down","Up",FALSE
"GO:0001835",19,"Down",0.937213002148299,0.984867124483215,"Up","Down","Down",FALSE
"GO:0006590",11,"Up",0.936779673412709,0.984867124483215,"Down","Up","Down",FALSE
"GO:0007342",17,"Up",0.936241365857568,0.984867124483215,"Down","Up","Down",FALSE
"GO:0010569",13,"Up",0.938722308681638,0.984867124483215,"Up","Down","Down",FALSE
"GO:0033189",14,"Up",0.939052313359718,0.984867124483215,"Down","Up","Down",FALSE
"GO:0042026",12,"Down",0.938956146579493,0.984867124483215,"Up","Down","Up",FALSE
"GO:0042771",29,"Up",0.936588959812991,0.984867124483215,"Up","Down","Up",FALSE
"GO:0046580",15,"Down",0.938938363174371,0.984867124483215,"Up","Down","Up",FALSE
"GO:2001034",14,"Down",0.939068776719181,0.984867124483215,"Up","Down","Up",FALSE
"GO:0001541",34,"Down",0.949179452493568,0.987044360851328,"Down","Down","Up",FALSE
"GO:0001658",39,"Down",0.9491967889442,0.987044360851328,"Down","Up","Down",FALSE
"GO:0002091",13,"Up",0.94661635211569,0.987044360851328,"Up","Down","Up",FALSE
"GO:0006900",12,"Down",0.949227453019602,0.987044360851328,"Up","Down","Up",FALSE
"GO:0016192",147,"Down",0.944085187759878,0.987044360851328,"Up","Down","Down",FALSE
"GO:0030073",32,"Down",0.949268589016277,0.987044360851328,"Up","Down","Down",FALSE
"GO:0030178",39,"Up",0.947267707484643,0.987044360851328,"Down","Up","Down",FALSE
"GO:0030325",19,"Up",0.948220664195969,0.987044360851328,"Down","Up","Up",FALSE
"GO:0032880",59,"Up",0.946872484066247,0.987044360851328,"Up","Down","Up",FALSE
"GO:0034695",13,"Down",0.94558721292812,0.987044360851328,"Down","Up","Down",FALSE
"GO:0042310",17,"Up",0.946107824068472,0.987044360851328,"Down","Up","Down",FALSE
"GO:0042953",13,"Down",0.943539405925947,0.987044360851328,"Down","Down","Down",FALSE
"GO:0043010",35,"Up",0.944447545184788,0.987044360851328,"Down","Up","Down",FALSE
"GO:0045842",10,"Down",0.943861393755218,0.987044360851328,"Down","Down","Down",FALSE
"GO:0048011",13,"Down",0.946575092952286,0.987044360851328,"Up","Down","Up",FALSE
"GO:0050427",10,"Down",0.948945284727569,0.987044360851328,"Down","Up","Down",FALSE
"GO:0070417",10,"Down",0.943746004316653,0.987044360851328,"Down","Up","Down",FALSE
"GO:0097264",10,"Down",0.944322722926831,0.987044360851328,"Down","Up","Down",FALSE
"GO:0097746",22,"Up",0.943874091146695,0.987044360851328,"Down","Up","Down",FALSE
"GO:1900271",12,"Up",0.948931840390861,0.987044360851328,"Up","Down","Up",FALSE
"GO:0046854",26,"Up",0.951327054246579,0.98751662907595,"Up","Down","Up",FALSE
"GO:0051260",111,"Up",0.950785697185178,0.98751662907595,"Up","Down","Up",FALSE
"GO:0060347",12,"Down",0.951348324554239,0.98751662907595,"Down","Down","Down",FALSE
"GO:0098915",12,"Up",0.951262650649362,0.98751662907595,"Down","Up","Down",FALSE
"GO:0038083",14,"Down",0.952011309968675,0.987782870718992,"Down","Up","Up",FALSE
"GO:0045830",10,"Down",0.953441035465106,0.98884409568084,"Up","Down","Up",FALSE
"GO:0046427",26,"Down",0.95618837455799,0.990232841459323,"Down","Down","Up",FALSE
"GO:0070886",19,"Up",0.955605093587942,0.990232841459323,"Up","Up","Down",FALSE
"GO:0099151",13,"Up",0.956114251956846,0.990232841459323,"Up","Up","Down",FALSE
"GO:1900181",18,"Up",0.95641007362347,0.990232841459323,"Up","Down","Down",FALSE
"GO:0051896",19,"Down",0.957071019509984,0.99049513518282,"Down","Up","Down",FALSE
"GO:2000378",17,"Down",0.957754492773239,0.990780509765419,"Up","Down","Down",FALSE
"GO:0043388",13,"Down",0.958925337471308,0.991569604278842,"Down","Down","Up",FALSE
"GO:0006699",26,"Down",0.961808161441142,0.992728595867067,"Up","Down","Down",FALSE
"GO:0009636",67,"Up",0.960935288415389,0.992728595867067,"Down","Up","Up",FALSE
"GO:0010666",13,"Up",0.962088824389689,0.992728595867067,"Down","Down","Up",FALSE
"GO:0032211",18,"Down",0.96184691826286,0.992728595867067,"Down","Down","Up",FALSE
"GO:0070830",39,"Up",0.960885494425098,0.992728595867067,"Down","Up","Down",FALSE
"GO:0001502",17,"Up",0.966654404654432,0.992748633276057,"Down","Up","Down",FALSE
"GO:0001523",22,"Down",0.970427483962404,0.992748633276057,"Down","Up","Down",FALSE
"GO:0001967",11,"Down",0.972281247290759,0.992748633276057,"Up","Down","Up",FALSE
"GO:0006289",34,"Up",0.971501413846358,0.992748633276057,"Up","Down","Up",FALSE
"GO:0006851",12,"Up",0.963680207128521,0.992748633276057,"Up","Down","Up",FALSE
"GO:0010039",15,"Down",0.968755321666255,0.992748633276057,"Down","Down","Up",FALSE
"GO:0010875",21,"Down",0.964553377254986,0.992748633276057,"Down","Up","Down",FALSE
"GO:0015747",11,"Up",0.962650161427983,0.992748633276057,"Down","Up","Down",FALSE
"GO:0031146",38,"Down",0.965284141922277,0.992748633276057,"Up","Down","Up",FALSE
"GO:0033687",10,"Up",0.970535513036342,0.992748633276057,"Down","Up","Down",FALSE
"GO:0034446",42,"Up",0.967847942871693,0.992748633276057,"Down","Down","Up",FALSE
"GO:0035331",18,"Up",0.968523253758252,0.992748633276057,"Up","Down","Up",FALSE
"GO:0045600",44,"Down",0.972321706665438,0.992748633276057,"Down","Down","Up",FALSE
"GO:0045740",26,"Down",0.968542602856771,0.992748633276057,"Down","Down","Up",FALSE
"GO:0045785",49,"Down",0.972131220132466,0.992748633276057,"Down","Up","Down",FALSE
"GO:0048714",24,"Up",0.965088083169874,0.992748633276057,"Down","Up","Up",FALSE
"GO:0048821",21,"Down",0.970086260434345,0.992748633276057,"Up","Down","Up",FALSE
"GO:0050435",10,"Down",0.971636261418808,0.992748633276057,"Down","Up","Down",FALSE
"GO:0050965",20,"Down",0.966192612919457,0.992748633276057,"Down","Up","Down",FALSE
"GO:0060326",59,"Down",0.965184454865735,0.992748633276057,"Down","Up","Down",FALSE
"GO:0060996",10,"Up",0.968181355170156,0.992748633276057,"Up","Up","Up",FALSE
"GO:0071218",11,"Down",0.971212548317948,0.992748633276057,"Up","Down","Up",FALSE
"GO:0071732",16,"Up",0.965924976203622,0.992748633276057,"Up","Down","Up",FALSE
"GO:0099171",27,"Down",0.965023621967681,0.992748633276057,"Up","Up","Down",FALSE
"GO:2000779",23,"Down",0.969816009872225,0.992748633276057,"Up","Down","Up",FALSE
"GO:0006790",12,"Up",0.972757638260929,0.992776590077302,"Down","Up","Down",FALSE
"GO:0035025",22,"Down",0.973655771323773,0.992859221282739,"Down","Up","Down",FALSE
"GO:1902004",16,"Down",0.973358780563997,0.992859221282739,"Up","Down","Up",FALSE
"GO:0001569",27,"Up",0.977230074371619,0.994402580403574,"Down","Up","Down",FALSE
"GO:0006641",28,"Up",0.976296273218882,0.994402580403574,"Down","Up","Down",FALSE
"GO:0042472",40,"Up",0.9773120631563,0.994402580403574,"Down","Up","Down",FALSE
"GO:0045725",13,"Up",0.977624594479069,0.994402580403574,"Down","Up","Down",FALSE
